t,mean_percent_occupancy,mean_waiting_time,vehicle_speed,emissions
1279.4,0.02568143765028308,0.9715909090909091,2.754787696755955,51595.892224122326
1279.5,0.02568143765028308,0.9829545454545454,2.765438926190408,50219.60274368104
1279.6,0.02568143765028308,0.9943181818181818,2.793798148659216,56274.2090092585
1279.7,0.02568143765028308,1.0056818181818181,2.80451030090543,51198.87453468439
1279.8,0.02568143765028308,1.0170454545454546,2.8298855258199955,54695.74243683813
1279.9,0.02568143765028308,1.0284090909090908,2.841970388840019,52273.25669311097
1280.0,0.02524717803224957,1.0397727272727273,2.8625703767771995,53990.75634363922
1280.1,0.02460588181130352,1.0511363636363635,2.8765915145799124,52073.75871176381
1280.2,0.02395406480672867,1.0625,2.9001415836711764,54789.964593623015
1280.3,0.023285673897437117,1.0738636363636365,2.9209090349363596,54855.52986979275
1280.4,0.022605144075647097,1.0852272727272727,2.9402051970771104,53328.735608393
1280.5,0.02239949438586318,1.0965909090909092,2.9531415837950994,52668.862646501555
1280.6,0.02239949438586318,1.1079545454545454,2.94808434363267,51615.00442913033
1280.7,0.02239949438586318,1.1193181818181819,2.947385115448955,55055.50709807179
1280.8,0.02239949438586318,1.1306818181818181,2.9509827313995567,51402.90967808799
1280.9,0.02239949438586318,1.1420454545454546,2.94159938153405,48369.24113026817
1281.0,0.02239949438586318,1.1534090909090908,2.9374445700077607,47859.4958795683
1281.1,0.02239949438586318,1.1647727272727273,2.9243221973575664,46883.873561487395
1281.2,0.02306325819215035,1.1761363636363635,2.7669913010098126,55236.84711677967
1281.3,0.02306325819215035,1.1875,2.7752561371815085,54572.13795099916
1281.4,0.02306325819215035,1.1988636363636365,2.7880068540701677,56076.000541826026
1281.5,0.02306325819215035,1.2102272727272727,2.786492365587639,49092.1888319033
1281.6,0.02306325819215035,1.2215909090909092,2.778057696175863,51780.77094066284
1281.7,0.02306325819215035,1.2329545454545454,2.767054064220726,51465.468124374755
1281.8,0.02306325819215035,1.2443181818181819,2.747770436179195,49970.71257136966
1281.9,0.02306325819215035,1.2556818181818181,2.728689524243602,51884.15087787079
1282.0,0.02373081747086687,1.2670454545454546,2.71625150159977,52426.53835131045
1282.1,0.024402051620580026,1.2784090909090908,2.728848081429672,58652.38519856314
1282.2,0.025077709391591988,1.2897727272727273,2.744343111680173,56709.90190216226
1282.3,0.025748122247722136,1.3011363636363638,2.7474686375256723,54944.0624054097
1282.4,0.026422067804143915,1.3125,2.764380731828831,57241.05929108036
1282.5,0.027088186745833517,1.3238636363636365,2.776278197402847,57684.93163752864
1282.6,0.02776310117941947,1.3352272727272727,2.786370402226328,59609.981101894635
1282.7,0.028434255656144183,1.3465909090909092,2.793895345062529,54653.679368316276
1282.8,0.028691651840811336,1.3590909090909091,2.8049424996470638,55077.7099522063
1282.9,0.028691651840811336,1.3715909090909089,2.8277155321049046,66619.90025052612
1283.0,0.028691651840811336,1.3840909090909093,2.8411539666036054,57498.41633867102
1283.1,0.028691651840811336,1.396590909090909,2.83758365106068,49650.69660439036
1283.2,0.028691651840811336,1.4090909090909092,2.8535203866779573,54801.34249324463
1283.3,0.028691651840811336,1.4227272727272728,2.8397571979708105,44968.59125735414
1283.4,0.028691651840811336,1.4363636363636363,2.8542584517561966,55991.907863424814
1283.5,0.028122732214797195,1.4500000000000002,2.865195762434263,51498.21138328934
1283.6,0.02742298959026891,1.4647727272727273,2.8798884528935105,57807.99635375375
1283.7,0.02670637358820417,1.4795454545454545,2.9050756199056886,60692.20783501775
1283.8,0.02596170849889605,1.4943181818181819,2.919035060045129,54022.10774693693
1283.9,0.025202366202498095,1.5090909090909093,2.9273949224155276,54467.79630470888
1284.0,0.02442358470477118,1.5238636363636366,2.947027181944813,59925.49396742652
1284.1,0.02423079304531045,1.5386363636363638,2.813310037908793,54562.61195969102
1284.2,0.02367552308243248,1.5534090909090907,2.830728343692628,53144.753269112734
1284.3,0.02367552308243248,1.5681818181818181,2.8595880050730225,59240.51363738221
1284.4,0.02367552308243248,1.5829545454545455,2.874465617160697,53363.42197169212
1284.5,0.02367552308243248,1.5977272727272729,2.8842847541096077,52289.507346504
1284.6,0.02367552308243248,1.6125,2.877759382828184,54788.87995410299
1284.7,0.02367552308243248,1.6272727272727272,2.881065555081661,54002.897178656116
1284.8,0.02367552308243248,1.6420454545454546,2.8694084519763416,51519.04625219365
1284.9,0.02367552308243248,1.656818181818182,2.8499148151916804,54143.45847852388
1285.0,0.02367552308243248,1.6715909090909093,2.829462015661014,53437.88666309036
1285.1,0.02367552308243248,1.6863636363636365,2.803665015795078,51434.53902615452
1285.2,0.02367552308243248,1.7011363636363634,2.773009984232087,49445.637303237905
1285.3,0.02367552308243248,1.7159090909090908,2.7469686301327974,52958.148382672225
1285.4,0.02367552308243248,1.7306818181818182,2.7184245315208235,50098.193251784964
1285.5,0.02367552308243248,1.7454545454545458,2.6984520311282596,55611.67197480933
1285.6,0.02367552308243248,1.7602272727272728,2.670773645321962,51930.46149649091
1285.7,0.02367552308243248,1.775,2.650496350736543,55741.762529788124
1285.8,0.02367552308243248,1.7897727272727273,2.6303515121957255,53685.3732754038
